sex,age_group,age,race,enrolled_in_school,participation_in_labor_force,employed,occupation,marital_status,own_child_under_18,own_child_under_18_type,location,survey_date,survey_date_weekday,loc_ub,model,id,uuid,place_name,arrival_time,departure_time,loc_type
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,Starbucks,01:10 PM,01:30 PM,13
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,Home,01:40 PM,03:00 PM,1
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,CVS Pharmacy,03:20 PM,03:35 PM,12
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,Starbucks,03:40 PM,04:00 PM,13
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,Macy's,04:05 PM,05:30 PM,13
female,30 to 34 years,31,Mexican (210-220),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-10,Wednesday,none,gemini,5,completions_dd422ab8-6ec6-404b-9b27-5dc72762d2eb,Chick-fil-A,05:40 PM,06:20 PM,13
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-23,Thursday,none,gemini,6,completions_7557a4b1-ed47-4c14-8edb-ed952f10afe5,Friend's house,09:43 AM,01:06 PM,Visit friends or relatives
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-23,Thursday,none,gemini,6,completions_7557a4b1-ed47-4c14-8edb-ed952f10afe5,Bank,01:31 PM,01:46 PM,"Buy services (dry cleaners, banking, service a car, etc)"
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-23,Thursday,none,gemini,6,completions_7557a4b1-ed47-4c14-8edb-ed952f10afe5,Grocery store,02:17 PM,02:34 PM,"Buy goods (groceries, clothes, appliances, gas)"
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-23,Thursday,none,gemini,6,completions_7557a4b1-ed47-4c14-8edb-ed952f10afe5,Friend's house,03:01 PM,06:33 PM,Visit friends or relatives
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-23,Thursday,none,gemini,6,completions_7557a4b1-ed47-4c14-8edb-ed952f10afe5,Home,07:00 PM,07:00 PM,"Regular home activities (chores, sleep)"
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Home,8:30 AM,9:00 AM,1
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Work,9:10 AM,4:45 PM,3
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Home,4:50 PM,5:00 PM,1
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Restaurant,5:20 PM,5:50 PM,13
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Home,6:00 PM,8:00 PM,1
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Store,8:10 PM,8:30 PM,11
female,30 to 34 years,32,Filipino alone (420-421),False,True,True,Sales and related occupations,never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-02-02,Thursday,none,gemini,7,completions_2919fdb0-d74c-46fb-94f2-71cbe13d0912,Home,8:40 PM,9:15 PM,1
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Home,09:00 AM,09:30 AM,1
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Grocery Store,09:35 AM,10:20 AM,11
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Post Office,10:20 AM,10:40 AM,14
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Home,10:40 AM,12:00 PM,1
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Movie Theatre,12:00 PM,02:00 PM,15
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Home,02:00 PM,05:00 PM,1
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Physician's Office,05:00 PM,06:00 PM,18
male,40 to 44 years,42,White alone or in combination with one or more other races,False,False,False,,married,False,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-08-07,Sunday,none,gemini,8,completions_ed96f36b-e1c6-4959-b460-1f62c140537d,Home,06:00 PM,09:00 PM,1
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Home,8:00 AM,8:30 AM,"1 - Regular home activities (chores, sleep)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Home,8:30 AM,9:10 AM,2 - Work from home (paid)
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Coffee shop,9:15 AM,9:55 AM,"13 - Buy meals (go out for a meal, snack, carry-out)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Marina,10:00 AM,12:00 PM,"15 - Recreational activities (visit parks, movies, bars, etc)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Restaurant,12:05 PM,1:30 PM,"13 - Buy meals (go out for a meal, snack, carry-out)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Work,1:45 PM,4:30 PM,3 - Work
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Grocery store,4:40 PM,5:10 PM,"11 - Buy goods (groceries, clothes, appliances, gas)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Home,6:10 PM,9:30 PM,"1 - Regular home activities (chores, sleep)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Restaurant,9:35 PM,10:30 PM,"13 - Buy meals (go out for a meal, snack, carry-out)"
female,25 to 29 years,27,"American Indian and Alaska Native alone or in combination with one or more other races, Hispanic or Latino",True,True,True,"Arts, design, entertainment, sports, and media occupations",never married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-25,Saturday,none,gemini,9,completions_048c551e-9571-443e-b2fc-17193126d91f,Home,10:40 PM,...,"1 - Regular home activities (chores, sleep)"
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Residence,7:30 AM,8:15 AM,1
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Work,8:30 AM,4:00 PM,3
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Grocery Store,4:30 PM,4:45 PM,11
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Residence,5:00 PM,6:00 PM,1
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Social Club,6:30 PM,8:00 PM,15
female,50 to 54 years,51,Mexican (210-220),False,True,True,Construction and extraction occupations,divorced,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017-03-29,Wednesday,none,gemini,10,completions_fa478aef-dbe3-4b3d-a01b-3ec2e6ae7103,Residence,8:30 PM,9:00 PM,1
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Home,6:30 AM,9:00 AM,1
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Office,9:00 AM,4:45 PM,3
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Grocery store,5:15 PM,5:30 PM,11
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Home,5:45 PM,6:00 PM,1
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Friend's place,7:00 PM,10:00 PM,17
female,35 to 39 years,36,Asian Indian alone (400-401),False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-10-24,Monday,none,gemini,11,completions_797605f4-ed47-4790-8e51-65ee87016bf6,Home,10:15 PM,10:15 PM,1
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Home,06:15 AM,07:30 AM,1
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Starbucks,07:45 AM,08:15 AM,13
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,99 Ranch Market,09:00 AM,09:45 AM,11
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Daiso,09:50 AM,10:30 AM,11
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Home,10:45 AM,12:00 PM,1
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Korean Baptist Church of Orange County,12:30 PM,03:00 PM,19
female,25 to 29 years,25,Korean alone (440-441),False,False,False,,never married,,,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016-05-25,Wednesday,none,gemini,12,completions_aaabebb8-6cbd-4898-a2ab-ef34d665987c,Costco,03:15 PM,04:45 PM,11
